a,replicate_number,x,gen,d_allele_freq, exp_d_allele_freq, dd_freq, exp_dd_freq, dwt_freq, exp_dwt_freq, wtwt_freq, exp_wtwt_freq
0.0688,1,0.5,83,0.882353,0.910261,0.764706,0.831839,0.235294,0.156845,0.0,0.0113164
0.0688,1,0.54,83,0.833333,0.809494,1.23529,0.666179,0.176471,0.28663,0.176471,0.0471909
0.0688,1,0.47,84,0.925926,0.900569,0.888889,0.814917,0.0740741,0.171304,0.037037,0.0137793
0.0688,1,0.5,84,0.859375,0.901816,0.71875,0.817081,0.28125,0.169469,0.0,0.0134499
0.0688,1,0.54,84,0.729167,0.857143,0.375,0.741758,0.34375,0.230769,0.03125,0.0274725
0.0688,1,0.47,85,0.804348,0.939712,0.652174,0.884666,0.304348,0.110092,0.0434783,0.00524246
0.0688,1,0.5,85,0.923077,0.881137,0.846154,0.781654,0.153846,0.198966,0.0,0.0193798
0.0688,1,0.54,85,0.875,0.755717,0.461538,0.586332,0.153846,0.33877,0.0,0.0748981
0.0688,1,0.47,86,0.66,0.829766,0.48,0.697757,0.36,0.264016,0.16,0.0382263
0.0688,1,0.5,86,0.962963,0.937288,0.925926,0.880235,0.0740741,0.114105,0.0,0.00565995
0.0688,1,0.54,86,0.9,0.89525,0.444444,0.805725,0.111111,0.17905,0.0,0.0152253
0.0688,1,0.47,87,0.822581,0.684233,0.709677,0.488503,0.225806,0.39146,0.0645161,0.120037
0.0688,1,0.5,87,0.979167,0.97052,0.958333,0.942331,0.0416667,0.0563787,0.0,0.00129072
0.0688,1,0.54,87,0.789474,0.917375,0.5,0.844402,0.25,0.145946,0.0416667,0.00965251
0.0688,1,0.47,88,0.973684,0.847068,0.947368,0.725381,0.0526316,0.243374,0.0,0.0312455
0.0688,1,0.5,88,0.953125,0.983583,0.90625,0.967571,0.09375,0.0320236,0.0,0.000405568
0.0688,1,0.54,88,0.903226,0.815453,0.78125,0.675375,0.1875,0.280156,0.0,0.0444691
0.0688,1,0.47,89,0.865385,0.979192,0.730769,0.959032,0.269231,0.0403197,0.0,0.000648643
0.0688,1,0.5,89,0.896552,0.962465,0.793103,0.927005,0.206897,0.0709185,0.0,0.00207607
0.0688,1,0.54,89,0.958333,0.920188,0.37931,0.849404,0.0344828,0.141567,0.0,0.00902853
0.0688,1,0.47,90,0.828947,0.88659,0.657895,0.790901,0.342105,0.191379,0.0,0.0177202
0.0688,1,0.5,90,0.947368,0.914357,0.894737,0.839057,0.105263,0.1506,0.0,0.0103434
0.0688,1,0.54,90,0.85,0.966741,0.736842,0.935119,0.315789,0.0632447,0.0,0.00163677
0.0688,1,0.47,91,0.764706,0.853045,0.558824,0.735071,0.411765,0.235949,0.0294118,0.0289808
0.0688,1,0.5,91,0.888889,0.957708,0.777778,0.91804,0.222222,0.0793368,0.0,0.00262357
0.0688,1,0.54,91,0.806452,0.872566,1.11111,0.767257,0.555556,0.210619,0.0555556,0.0221239
0.0688,1,0.47,92,1.0,0.791241,1.0,0.63845,0.0,0.305583,0.0,0.0559675
0.0688,1,0.5,92,0.875,0.907611,0.75,0.82719,0.25,0.160843,0.0,0.0119674
0.0688,1,0.54,92,0.854167,0.831776,0.708333,0.700935,0.291667,0.261682,0.0,0.0373832
0.0688,1,0.47,93,0.88,1.0,0.76,1.0,0.24,0.0,0.0,0.0
0.0688,1,0.5,93,0.969697,0.89525,0.939394,0.805725,0.0606061,0.17905,0.0,0.0152253
0.0688,1,0.54,93,0.946429,0.876385,0.757576,0.773651,0.0909091,0.205468,0.0,0.0208809
0.0688,1,0.47,94,0.882353,0.89972,0.764706,0.813445,0.235294,0.172549,0.0,0.0140056
0.0688,1,0.5,94,0.880952,0.97598,0.809524,0.952821,0.142857,0.0463177,0.047619,0.000861564
0.0688,1,0.54,94,0.895833,0.956928,0.904762,0.916576,0.238095,0.0807048,0.0,0.00271916
0.0688,1,0.47,95,0.890244,0.901816,0.780488,0.817081,0.219512,0.169469,0.0,0.0134499
0.0688,1,0.5,95,0.954545,0.900569,0.909091,0.814917,0.0909091,0.171304,0.0,0.0137793
0.0688,1,0.54,95,0.82,0.913727,0.727273,0.837944,0.409091,0.151566,0.0,0.0104904
0.0688,1,0.47,96,0.946429,0.908808,0.892857,0.829287,0.107143,0.159041,0.0,0.0116713
0.0688,1,0.5,96,0.911111,0.963634,0.822222,0.929218,0.177778,0.068831,0.0,0.00195099
0.0688,1,0.54,96,0.883333,0.844635,0.511111,0.721459,0.155556,0.246352,0.0,0.0321888
0.0688,1,0.47,97,0.916667,0.956928,0.833333,0.916576,0.166667,0.0807048,0.0,0.00271916
0.0688,1,0.5,97,0.814815,0.927024,0.703704,0.861642,0.222222,0.130764,0.0740741,0.00759374
0.0688,1,0.54,97,0.923077,0.902688,0.407407,0.818597,0.0740741,0.168181,0.0,0.0132218
0.0688,1,0.47,98,0.85,0.931806,0.766667,0.870272,0.166667,0.123069,0.0666667,0.00665956
0.0688,1,0.5,98,0.966667,0.839731,0.933333,0.713591,0.0666667,0.25228,0.0,0.0341288
0.0688,1,0.54,98,0.947368,0.937288,1.13333,0.880235,0.133333,0.114105,0.0,0.00565995
0.0688,1,0.47,99,0.962963,0.872566,0.925926,0.767257,0.0740741,0.210619,0.0,0.0221239
0.0688,1,0.5,99,1.0,0.973528,1.0,0.9481,0.0,0.0508559,0.0,0.00104384
0.0688,1,0.54,99,0.828571,0.957708,0.964286,0.91804,0.142857,0.0793368,0.142857,0.00262357
0.0688,1,0.47,100,0.918919,0.97052,0.837838,0.942331,0.162162,0.0563787,0.0,0.00129072
0.0688,1,0.5,100,0.9375,1.0,0.875,1.0,0.125,0.0,0.0,0.0
0.0688,1,0.54,100,0.974359,0.852693,2.3125,0.734498,0.125,0.23639,0.0,0.0291121
