a,change
0.078743719,121
0.078743719,341
0.078743719,125
0.078743719,232
0.078743719,388
0.078743719,517
0.078743719,146
0.078743719,569
0.078743719,418
0.078743719,237
0.078743719,787
0.078743719,481
0.078743719,89
0.078743719,382
0.078743719,384
0.078743719,430
0.078743719,424
0.078743719,542
0.078743719,259
0.07919598,73
0.07919598,-70
0.07919598,317
0.07919598,167
0.07919598,475
0.07919598,586
0.07919598,139
0.07919598,268
0.07919598,36
0.07919598,364
0.07919598,254
0.07919598,806
0.07919598,431
0.07919598,575
0.07919598,681
0.07919598,411
0.07919598,628
0.07919598,203
0.07919598,599
0.07919598,360
0.07919598,487
0.07919598,341
0.07919598,-78
0.07919598,327
0.07919598,555
0.07919598,239
0.07919598,865
0.07919598,596
0.07919598,478
0.07919598,113
0.07919598,345
0.07919598,374
0.07919598,88
0.07919598,135
0.07919598,814
0.07919598,331
0.07919598,686
0.07919598,548
0.07919598,275
0.07919598,218
0.07919598,684
0.07919598,85
0.07919598,650
0.07919598,381
0.07919598,361
0.07919598,230
0.07919598,476
0.07919598,173
0.07919598,198
0.07919598,6
0.07919598,349
0.07919598,473
0.07919598,316
0.07919598,308
0.07919598,667
0.07919598,334
0.07919598,178
0.07919598,412
0.07919598,337
0.07919598,395
0.07919598,-41
0.07919598,748
0.07919598,277
0.07919598,294
0.07919598,411
0.07919598,434
0.07919598,592
0.07919598,483
0.07919598,21
0.07919598,554
0.07919598,331
0.07919598,690
0.07919598,249
0.07919598,145
0.07919598,303
0.07919598,156
0.07919598,350
0.07919598,361
0.07919598,328
0.07919598,516
0.07919598,540
0.07919598,653
0.07919598,429
0.07919598,469
0.07919598,515
0.07919598,854
0.07919598,319
0.07919598,482
0.07919598,629
0.07919598,499
0.07919598,489
0.07919598,241
0.07919598,694
0.07919598,243
0.07919598,83
0.07919598,395
0.07919598,445
0.07919598,162
0.07919598,634
0.07919598,510
0.079648241,418
0.079648241,355
0.079648241,164
0.079648241,226
0.079648241,389
0.079648241,268
0.079648241,328
0.079648241,673
0.079648241,212
0.079648241,371
0.079648241,576
0.079648241,173
0.079648241,343
0.079648241,487
0.079648241,359
0.079648241,479
0.079648241,344
0.079648241,514
0.079648241,125
0.079648241,325
0.079648241,556
0.079648241,237
0.079648241,700
0.079648241,199
0.079648241,350
0.079648241,329
0.079648241,799
0.079648241,376
0.079648241,486
0.079648241,394
0.079648241,270
0.079648241,319
0.079648241,443
0.079648241,676
0.079648241,164
0.079648241,269
0.079648241,562
0.079648241,201
0.079648241,411
0.079648241,278
0.079648241,198
0.079648241,337
0.079648241,488
0.079648241,398
0.079648241,672
0.079648241,187
0.079648241,636
0.079648241,-57
0.079648241,433
0.079648241,496
0.079648241,749
0.079648241,67
0.079648241,197
0.079648241,284
0.079648241,487
0.079648241,405
0.079648241,213
0.079648241,394
0.079648241,529
0.079648241,311
0.079648241,84
0.079648241,301
0.079648241,-4
0.079648241,242
0.079648241,343
0.079648241,79
0.079648241,521
0.079648241,568
0.079648241,390
0.079648241,331
0.079648241,424
0.079648241,412
0.079648241,377
0.079648241,382
0.079648241,81
0.079648241,407
0.079648241,403
0.079648241,556
0.079648241,159
0.079648241,223
0.079648241,472
0.079648241,189
0.079648241,367
0.079648241,540
0.079648241,279
0.079648241,168
0.079648241,431
0.079648241,567
0.079648241,205
0.079648241,520
0.079648241,365
0.079648241,547
0.079648241,546
0.079648241,527
0.079648241,433
0.079648241,179
0.079648241,161
0.079648241,277
0.079648241,419
0.079648241,562
0.080100503,456
0.080100503,122
0.080100503,347
0.080100503,735
0.080100503,379
0.080100503,300
0.080100503,385
0.080100503,366
0.080100503,643
0.080100503,-37
0.080100503,47
0.080100503,524
0.080100503,409
0.080100503,421
0.080100503,381
0.080100503,57
0.080100503,265
0.080100503,697
0.080100503,409
0.080100503,66
0.080100503,393
0.080100503,202
0.080100503,462
0.080100503,399
0.080100503,403
0.080100503,528
0.080100503,818
0.080100503,455
0.080100503,226
0.080100503,251
0.080100503,393
0.080100503,214
0.080100503,372
0.080100503,126
0.080100503,571
0.080100503,438
0.080100503,537
0.080100503,171
0.080100503,333
0.080100503,467
0.080100503,421
0.080100503,725
0.080100503,168
0.080100503,382
0.080100503,455
0.080100503,314
0.080100503,494
0.080100503,324
0.080100503,546
0.080100503,329
0.080100503,694
0.080100503,598
0.080100503,312
0.080100503,354
0.080100503,403
0.080100503,388
0.080100503,133
0.080100503,477
0.080100503,581
0.080100503,586
0.080100503,448
0.080100503,192
0.080100503,562
0.080100503,-7
0.080100503,597
0.080100503,309
0.080100503,95
0.080100503,435
0.080100503,116
0.080100503,128
0.080100503,474
0.080100503,247
0.080100503,145
0.080100503,155
0.080100503,49
0.080100503,317
0.080100503,565
0.080100503,485
0.080100503,166
0.080100503,156
0.080100503,377
0.080100503,-44
0.080100503,214
0.080100503,452
0.080100503,532
0.080100503,411
0.080100503,355
0.080100503,465
0.080100503,546
0.080100503,415
0.080100503,542
0.080100503,317
0.080100503,181
0.080100503,122
0.080100503,506
0.080100503,625
0.080100503,422
0.080100503,289
0.080100503,440
0.080100503,286
0.080552764,581
0.080552764,541
0.080552764,618
0.080552764,468
0.080552764,400
0.080552764,420
0.080552764,479
0.080552764,394
0.080552764,486
0.080552764,183
0.080552764,281
0.080552764,789
0.080552764,202
0.080552764,455
0.080552764,566
0.080552764,523
0.080552764,323
0.080552764,727
0.080552764,474
0.080552764,236
0.080552764,90
0.080552764,650
0.080552764,433
0.080552764,318
0.080552764,562
0.080552764,154
0.080552764,522
0.080552764,659
0.080552764,35
0.080552764,286
0.080552764,313
0.080552764,615
0.080552764,307
0.080552764,381
0.080552764,239
0.080552764,98
0.080552764,401
0.080552764,253
0.080552764,508
0.080552764,600
0.080552764,385
0.080552764,117
0.080552764,383
0.080552764,280
0.080552764,498
0.080552764,357
0.080552764,395
0.080552764,359
0.080552764,421
0.080552764,166
0.080552764,494
0.080552764,295
0.080552764,519
0.080552764,366
0.080552764,-229
0.080552764,602
0.080552764,237
0.080552764,761
0.080552764,504
0.080552764,263
0.080552764,3
0.080552764,391
0.080552764,586
0.080552764,303
0.080552764,124
0.080552764,303
0.080552764,275
0.080552764,384
0.080552764,422
0.080552764,391
0.080552764,280
0.080552764,379
0.080552764,246
0.080552764,163
0.080552764,600
0.080552764,454
0.080552764,454
0.080552764,168
0.080552764,273
0.080552764,747
0.080552764,231
0.080552764,669
0.080552764,509
0.080552764,121
0.080552764,380
0.080552764,286
0.080552764,233
0.080552764,106
0.080552764,575
0.080552764,204
0.080552764,371
0.080552764,198
0.080552764,243
0.080552764,383
0.080552764,-61
0.080552764,247
0.080552764,554
0.080552764,213
0.080552764,743
0.080552764,370
0.081005025,451
0.081005025,553
0.081005025,643
0.081005025,274
0.081005025,477
0.081005025,313
0.081005025,159
0.081005025,408
0.081005025,539
0.081005025,642
0.081005025,555
0.081005025,120
0.081005025,19
0.081005025,397
0.081005025,320
0.081005025,239
0.081005025,647
0.081005025,635
0.081005025,422
0.081005025,286
0.081005025,482
0.081005025,500
0.081005025,547
0.081005025,393
0.081005025,632
0.081005025,539
0.081005025,271
0.081005025,781
0.081005025,358
0.081005025,49
0.081005025,384
0.081005025,353
0.081005025,34
0.081005025,380
0.081005025,424
0.081005025,429
0.081005025,457
0.081005025,528
0.081005025,194
0.081005025,70
0.081005025,433
0.081005025,510
0.081005025,506
0.081005025,284
0.081005025,682
0.081005025,407
0.081005025,408
0.081005025,201
0.081005025,188
0.081005025,206
0.081005025,502
0.081005025,371
0.081005025,355
0.081005025,223
0.081005025,600
0.081005025,137
0.081005025,227
0.081005025,443
0.081005025,466
0.081005025,331
0.081005025,253
0.081005025,149
0.081005025,421
0.081005025,191
0.081005025,320
0.081005025,158
0.081005025,332
0.081005025,392
0.081005025,385
0.081005025,284
0.081005025,307
0.081005025,307
0.081005025,514
0.081005025,536
0.081005025,293
0.081005025,606
0.081005025,250
0.081005025,410
0.081005025,646
0.081005025,488
0.081005025,229
0.081005025,338
0.081005025,643
0.081005025,402
0.081005025,563
0.081005025,341
0.081005025,249
0.081005025,373
0.081005025,648
0.081005025,329
0.081005025,416
0.081005025,494
0.081005025,215
0.081005025,367
0.081005025,306
0.081005025,258
0.081005025,69
0.081005025,661
0.081005025,198
0.081005025,391
0.081457286,376
0.081457286,135
0.081457286,443
0.081457286,307
0.081457286,372
0.081457286,85
0.081457286,219
0.081457286,508
0.081457286,409
0.081457286,349
0.081457286,457
0.081457286,378
0.081457286,408
0.081457286,516
0.081457286,57
0.081457286,610
0.081457286,579
0.081457286,473
0.081457286,793
0.081457286,130
0.081457286,332
0.081457286,556
0.081457286,377
0.081457286,670
0.081457286,325
0.081457286,141
0.081457286,-34
0.081457286,534
0.081457286,701
0.081457286,356
0.081457286,369
0.081457286,369
0.081457286,302
0.081457286,578
0.081457286,365
0.081457286,356
0.081457286,516
0.081457286,223
0.081457286,347
0.081457286,395
0.081457286,291
0.081457286,257
0.081457286,642
0.081457286,176
0.081457286,240
0.081457286,367
0.081457286,388
0.081457286,704
0.081457286,579
0.081457286,615
0.081457286,300
0.081457286,272
0.081457286,-74
0.081457286,650
0.081457286,523
0.081457286,373
0.081457286,136
0.081457286,436
0.081457286,365
0.081457286,582
0.081457286,473
0.081457286,686
0.081457286,581
0.081457286,506
0.081457286,521
0.081457286,458
0.081457286,405
0.081457286,298
0.081457286,662
0.081457286,332
0.081457286,702
0.081457286,130
0.081457286,194
0.081457286,473
0.081457286,476
0.081457286,345
0.081457286,145
0.081457286,247
0.081457286,908
0.081457286,444
0.081457286,155
0.081457286,231
0.081457286,467
0.081457286,-10
0.081457286,756
0.081457286,291
0.081457286,537
0.081457286,618
0.081457286,265
0.081457286,452
0.081457286,630
0.081457286,324
0.081457286,401
0.081457286,458
0.081457286,275
0.081457286,450
0.081457286,392
0.081457286,219
0.081457286,503
0.081457286,322
0.081909548,432
0.081909548,396
0.081909548,329
0.081909548,433
0.081909548,462
0.081909548,447
0.081909548,643
0.081909548,423
0.081909548,467
0.081909548,420
0.081909548,325
0.081909548,258
0.081909548,611
0.081909548,340
0.081909548,769
0.081909548,182
0.081909548,153
0.081909548,566
0.081909548,324
0.081909548,311
0.081909548,323
0.081909548,275
0.081909548,742
0.081909548,504
0.081909548,311
0.081909548,365
0.081909548,272
0.081909548,229
0.081909548,469
0.081909548,400
0.081909548,5
0.081909548,332
0.081909548,274
0.081909548,375
0.081909548,176
0.081909548,42
0.081909548,518
0.081909548,443
0.081909548,449
0.081909548,197
0.081909548,540
0.081909548,679
0.081909548,496
0.081909548,646
0.081909548,-124
0.081909548,378
0.081909548,342
0.081909548,-32
0.081909548,520
0.081909548,515
0.081909548,300
0.081909548,237
0.081909548,385
0.081909548,318
0.081909548,570
0.081909548,-2
0.081909548,208
0.081909548,647
0.081909548,119
0.081909548,429
0.081909548,703
0.081909548,402
0.081909548,575
0.081909548,740
0.081909548,42
0.081909548,210
0.081909548,321
0.081909548,654
0.081909548,319
0.081909548,519
0.081909548,-107
0.081909548,380
0.081909548,679
0.081909548,139
0.081909548,-158
0.081909548,615
0.081909548,63
0.081909548,562
0.081909548,346
0.081909548,553
0.081909548,348
0.081909548,220
0.081909548,197
0.081909548,721
0.081909548,159
0.081909548,326
0.081909548,203
0.081909548,390
0.081909548,745
0.081909548,880
0.081909548,520
0.081909548,563
0.081909548,-55
0.081909548,196
0.081909548,422
0.081909548,516
0.081909548,513
0.081909548,64
0.081909548,448
0.081909548,181
0.082361809,474
0.082361809,448
0.082361809,229
0.082361809,492
0.082361809,443
0.082361809,465
0.082361809,335
0.082361809,494
0.082361809,499
0.082361809,91
0.082361809,225
0.082361809,807
0.082361809,389
0.082361809,-29
0.082361809,438
0.082361809,574
0.082361809,361
0.082361809,324
0.082361809,522
0.082361809,316
0.082361809,453
0.082361809,466
0.082361809,440
0.082361809,177
0.082361809,621
0.082361809,293
0.082361809,194
0.082361809,247
0.082361809,456
0.082361809,535
0.082361809,155
0.082361809,347
0.082361809,478
0.082361809,410
0.082361809,693
0.082361809,206
0.082361809,287
0.082361809,699
0.082361809,589
0.082361809,358
0.082361809,467
0.082361809,579
0.082361809,235
0.082361809,246
0.082361809,586
0.082361809,331
0.082361809,97
0.082361809,409
0.082361809,534
0.082361809,84
0.082361809,467
0.082361809,121
0.082361809,470
0.082361809,344
0.082361809,483
0.082361809,847
0.082361809,501
0.082361809,376
0.082361809,118
0.082361809,396
0.082361809,19
0.082361809,666
0.082361809,519
0.082361809,206
0.082361809,313
0.082361809,570
0.082361809,474
0.082361809,381
0.082361809,373
0.082361809,805
0.082361809,176
0.082361809,524
0.082361809,590
0.082361809,32
0.082361809,577
0.082361809,510
0.082361809,437
0.082361809,323
0.082361809,682
0.082361809,502
0.082361809,305
0.082361809,-108
0.082361809,394
0.082361809,569
0.082361809,460
0.082361809,369
0.082361809,520
0.082361809,309
0.082361809,228
0.082361809,378
0.082361809,500
0.082361809,679
0.082361809,644
0.082361809,350
0.082361809,551
0.082361809,440
0.082361809,733
0.082361809,335
0.082361809,399
0.082361809,546
0.08281407,335
0.08281407,348
0.08281407,94
0.08281407,453
0.08281407,291
0.08281407,375
0.08281407,277
0.08281407,688
0.08281407,172
0.08281407,291
0.08281407,238
0.08281407,329
0.08281407,267
0.08281407,180
0.08281407,547
0.08281407,365
0.08281407,173
0.08281407,249
0.08281407,538
0.08281407,125
0.08281407,689
0.08281407,657
0.08281407,569
0.08281407,531
0.08281407,515
0.08281407,280
0.08281407,367
0.08281407,533
0.08281407,592
0.08281407,227
0.08281407,899
0.08281407,346
0.08281407,501
0.08281407,113
0.08281407,708
0.08281407,16
0.08281407,423
0.08281407,408
0.08281407,365
0.08281407,467
0.08281407,493
0.08281407,649
0.08281407,124
0.08281407,215
0.08281407,482
0.08281407,-9
0.08281407,232
0.08281407,613
0.08281407,275
0.08281407,119
0.08281407,491
0.08281407,758
0.08281407,232
0.08281407,229
0.08281407,240
0.08281407,600
0.08281407,-127
0.08281407,391
0.08281407,538
0.08281407,363
0.08281407,310
0.08281407,290
0.08281407,570
0.08281407,418
0.08281407,451
0.08281407,326
0.08281407,362
0.08281407,325
0.08281407,473
0.08281407,337
0.08281407,389
0.08281407,147
0.08281407,564
0.08281407,480
0.08281407,244
0.08281407,374
0.08281407,344
0.08281407,716
0.08281407,91
0.08281407,102
0.08281407,300
0.08281407,684
0.08281407,584
0.08281407,497
0.08281407,438
0.08281407,649
0.08281407,387
0.08281407,235
0.08281407,692
0.08281407,792
0.08281407,315
0.08281407,407
0.08281407,395
0.08281407,294
0.08281407,514
0.08281407,258
0.08281407,684
0.08281407,448
0.08281407,245
0.08281407,214
0.083266332,539
0.083266332,417
0.083266332,470
0.083266332,761
0.083266332,464
0.083266332,493
0.083266332,964
0.083266332,379
0.083266332,142
0.083266332,855
0.083266332,438
0.083266332,270
0.083266332,405
0.083266332,153
0.083266332,272
0.083266332,573
0.083266332,631
0.083266332,375
0.083266332,465
0.083266332,148
0.083266332,555
0.083266332,715
0.083266332,272
0.083266332,364
0.083266332,423
0.083266332,517
0.083266332,440
0.083266332,450
0.083266332,551
0.083266332,376
0.083266332,111
0.083266332,90
0.083266332,610
0.083266332,452
0.083266332,141
0.083266332,541
0.083266332,551
0.083266332,693
0.083266332,473
0.083266332,340
0.083266332,209
0.083266332,534
0.083266332,710
0.083266332,235
0.083266332,160
0.083266332,346
0.083266332,222
0.083266332,439
0.083266332,15
0.083266332,394
0.083266332,599
0.083266332,258
0.083266332,214
0.083266332,495
0.083266332,343
0.083266332,479
0.083266332,652
0.083266332,604
0.083266332,175
0.083266332,13
0.083266332,382
0.083266332,350
0.083266332,469
0.083266332,393
0.083266332,346
0.083266332,476
0.083266332,687
0.083266332,304
0.083266332,372
0.083266332,579
0.083266332,460
0.083266332,443
0.083266332,737
0.083266332,185
0.083266332,352
0.083266332,394
0.083266332,391
0.083266332,256
0.083266332,282
0.083266332,462
0.083266332,559
0.083266332,272
0.083266332,287
0.083266332,403
0.083266332,283
0.083266332,333
0.083266332,186
0.083266332,423
0.083266332,343
0.083266332,434
0.083266332,588
0.083266332,867
0.083266332,282
0.083266332,321
0.083266332,436
0.083266332,419
0.083266332,284
0.083266332,172
0.083266332,227
0.083266332,446
0.083718593,411
0.083718593,92
0.083718593,571
0.083718593,481
0.083718593,546
0.083718593,463
0.083718593,653
0.083718593,-2
0.083718593,176
0.083718593,767
0.083718593,533
0.083718593,410
0.083718593,475
0.083718593,160
0.083718593,667
0.083718593,262
0.083718593,382
0.083718593,638
0.083718593,290
0.083718593,449
0.083718593,363
0.083718593,466
0.083718593,565
0.083718593,547
0.083718593,147
0.083718593,496
0.083718593,-106
0.083718593,500
0.083718593,359
0.083718593,370
0.083718593,864
0.083718593,477
0.083718593,399
0.083718593,535
0.083718593,459
0.083718593,533
0.083718593,270
0.083718593,439
0.083718593,386
0.083718593,183
0.083718593,354
0.083718593,668
0.083718593,84
0.083718593,388
0.083718593,478
0.083718593,711
0.083718593,447
0.083718593,584
0.083718593,461
0.083718593,593
0.083718593,742
0.083718593,288
0.083718593,179
0.083718593,283
0.083718593,255
0.083718593,484
0.083718593,741
0.083718593,123
0.083718593,187
0.083718593,693
0.083718593,497
0.083718593,587
0.083718593,469
0.083718593,552
0.083718593,268
0.083718593,419
0.083718593,248
0.083718593,251
0.083718593,759
0.083718593,397
0.083718593,382
0.083718593,538
0.083718593,251
0.083718593,305
0.083718593,521
0.083718593,533
0.083718593,817
0.083718593,462
0.083718593,607
0.083718593,311
0.083718593,426
0.083718593,588
0.083718593,452
0.083718593,399
0.083718593,565
0.083718593,346
0.083718593,455
0.083718593,430
0.083718593,379
0.083718593,583
0.083718593,531
0.083718593,484
0.083718593,195
0.083718593,348
0.083718593,344
0.083718593,250
0.083718593,305
0.083718593,650
0.083718593,167
0.083718593,650
0.084170854,770
0.084170854,554
0.084170854,627
0.084170854,542
0.084170854,295
0.084170854,284
0.084170854,867
0.084170854,70
0.084170854,197
0.084170854,765
0.084170854,103
0.084170854,454
0.084170854,685
0.084170854,579
0.084170854,242
0.084170854,353
0.084170854,328
0.084170854,-18
0.084170854,524
0.084170854,502
0.084170854,351
0.084170854,448
0.084170854,331
0.084170854,216
0.084170854,77
0.084170854,873
0.084170854,394
0.084170854,204
0.084170854,714
0.084170854,664
0.084170854,541
0.084170854,122
0.084170854,340
0.084170854,712
0.084170854,450
0.084170854,517
0.084170854,501
0.084170854,213
0.084170854,399
0.084170854,261
0.084170854,286
0.084170854,41
0.084170854,342
0.084170854,395
0.084170854,170
0.084170854,174
0.084170854,535
0.084170854,427
0.084170854,351
0.084170854,640
0.084170854,553
0.084170854,287
0.084170854,459
0.084170854,383
0.084170854,671
0.084170854,182
0.084170854,203
0.084170854,501
0.084170854,62
0.084170854,686
0.084170854,268
0.084170854,134
0.084170854,231
0.084170854,505
0.084170854,701
0.084170854,623
0.084170854,469
0.084170854,549
0.084170854,224
0.084170854,489
0.084170854,645
0.084170854,445
0.084170854,558
0.084170854,690
0.084170854,504
0.084170854,368
0.084170854,172
0.084170854,698
0.084170854,751
0.084170854,169
0.084170854,533
0.084170854,858
0.084170854,630
0.084170854,499
0.084170854,399
0.084170854,362
0.084170854,703
0.084170854,456
0.084170854,331
0.084170854,546
0.084170854,404
0.084170854,481
0.084170854,432
0.084170854,849
0.084170854,107
0.084170854,20
0.084170854,208
0.084170854,468
0.084170854,259
0.084170854,416
0.084623116,496
0.084623116,413
0.084623116,258
0.084623116,406
0.084623116,344
0.084623116,334
0.084623116,496
0.084623116,452
0.084623116,323
0.084623116,308
0.084623116,159
0.084623116,360
0.084623116,424
0.084623116,594
0.084623116,475
0.084623116,206
0.084623116,511
0.084623116,559
0.084623116,428
0.084623116,448
0.084623116,218
0.084623116,258
0.084623116,265
0.084623116,441
0.084623116,261
0.084623116,492
0.084623116,367
0.084623116,449
0.084623116,208
0.084623116,45
0.084623116,357
0.084623116,497
0.084623116,338
0.084623116,78
0.084623116,315
0.084623116,322
0.084623116,600
0.084623116,374
0.084623116,813
0.084623116,652
0.084623116,284
0.084623116,586
0.084623116,714
0.084623116,619
0.084623116,191
0.084623116,654
0.084623116,298
0.084623116,573
0.084623116,1048
0.084623116,215
0.084623116,944
0.084623116,299
0.084623116,437
0.084623116,311
0.084623116,636
0.084623116,616
0.084623116,372
0.084623116,147
0.084623116,207
0.084623116,447
0.084623116,876
0.084623116,195
0.084623116,714
0.084623116,348
0.084623116,650
0.084623116,299
0.084623116,5
0.084623116,661
0.084623116,-88
0.084623116,381
0.084623116,409
0.084623116,506
0.084623116,359
0.084623116,546
0.084623116,169
0.084623116,737
0.084623116,475
0.084623116,700
0.084623116,482
0.084623116,553
0.084623116,476
0.084623116,202
0.084623116,520
0.084623116,559
0.084623116,676
0.084623116,429
0.084623116,675
0.084623116,540
0.084623116,127
0.084623116,335
0.084623116,476
0.084623116,362
0.084623116,501
0.084623116,248
0.084623116,50
0.084623116,368
0.084623116,237
0.084623116,583
0.084623116,501
0.084623116,719
0.085075377,431
0.085075377,365
0.085075377,514
0.085075377,479
0.085075377,562
0.085075377,429
0.085075377,392
0.085075377,356
0.085075377,933
0.085075377,499
0.085075377,389
0.085075377,289
0.085075377,671
0.085075377,950
0.085075377,155
0.085075377,389
0.085075377,523
0.085075377,350
0.085075377,207
0.085075377,652
0.085075377,246
0.085075377,275
0.085075377,318
0.085075377,120
0.085075377,567
0.085075377,172
0.085075377,475
0.085075377,535
0.085075377,757
0.085075377,726
0.085075377,539
0.085075377,213
0.085075377,508
0.085075377,322
0.085075377,280
0.085075377,497
0.085075377,587
0.085075377,366
0.085075377,372
0.085075377,515
0.085075377,-78
0.085075377,490
0.085075377,426
0.085075377,277
0.085075377,565
0.085075377,399
0.085075377,364
0.085075377,468
0.085075377,521
0.085075377,504
0.085075377,392
0.085075377,388
0.085075377,449
0.085075377,296
0.085075377,631
0.085075377,53
0.085075377,592
0.085075377,443
0.085075377,460
0.085075377,274
0.085075377,596
0.085075377,511
0.085075377,247
0.085075377,-67
0.085075377,255
0.085075377,634
0.085075377,319
0.085075377,484
0.085075377,341
0.085075377,568
0.085075377,563
0.085075377,381
0.085075377,471
0.085075377,243
0.085075377,520
0.085075377,466
0.085075377,237
0.085075377,575
0.085075377,234
0.085075377,238
0.085075377,550
0.085075377,613
0.085075377,186
0.085075377,452
0.085075377,447
0.085075377,131
0.085075377,614
0.085075377,509
0.085075377,305
0.085075377,305
0.085075377,547
0.085075377,213
0.085075377,283
0.085075377,1012
0.085075377,456
0.085075377,406
0.085075377,203
0.085075377,-264
0.085075377,704
0.085075377,442
0.085527638,600
0.085527638,639
0.085527638,394
0.085527638,428
0.085527638,364
0.085527638,804
0.085527638,179
0.085527638,293
0.085527638,450
0.085527638,435
0.085527638,344
0.085527638,297
0.085527638,199
0.085527638,241
0.085527638,699
0.085527638,350
0.085527638,48
0.085527638,375
0.085527638,592
0.085527638,653
0.085527638,778
0.085527638,482
0.085527638,307
0.085527638,525
0.085527638,293
0.085527638,283
0.085527638,496
0.085527638,213
0.085527638,339
0.085527638,899
0.085527638,387
0.085527638,321
0.085527638,353
0.085527638,289
0.085527638,354
0.085527638,429
0.085527638,361
0.085527638,210
0.085527638,-45
0.085527638,673
0.085527638,298
0.085527638,499
0.085527638,374
0.085527638,338
0.085527638,356
0.085527638,671
0.085527638,233
0.085527638,530
0.085527638,609
0.085527638,479
0.085527638,533
0.085527638,111
0.085527638,480
0.085527638,201
0.085527638,167
0.085527638,-1
0.085527638,375
0.085527638,314
0.085527638,397
0.085527638,109
0.085527638,487
0.085527638,346
0.085527638,293
0.085527638,412
0.085527638,247
0.085527638,367
0.085527638,284
0.085527638,286
0.085527638,465
0.085527638,28
0.085527638,368
0.085527638,756
0.085527638,446
0.085527638,-43
0.085527638,182
0.085527638,630
0.085527638,433
0.085527638,470
0.085527638,227
0.085527638,618
0.085527638,281
0.085527638,470
0.085527638,31
0.085527638,98
0.085527638,174
0.085527638,78
0.085527638,493
0.085527638,416
0.085527638,524
0.085527638,780
0.085527638,719
0.085527638,601
0.085527638,539
0.085527638,473
0.085527638,531
0.085527638,465
0.085527638,121
0.085527638,564
0.085527638,317
0.085527638,350
0.085979899,234
0.085979899,358
0.085979899,354
0.085979899,407
0.085979899,373
0.085979899,616
0.085979899,129
0.085979899,509
0.085979899,275
0.085979899,415
0.085979899,611
0.085979899,488
0.085979899,207
0.085979899,355
0.085979899,364
0.085979899,558
0.085979899,584
0.085979899,315
0.085979899,709
0.085979899,508
0.085979899,586
0.085979899,612
0.085979899,299
0.085979899,356
0.085979899,325
0.085979899,332
0.085979899,429
0.085979899,403
0.085979899,480
0.085979899,549
0.085979899,144
0.085979899,458
0.085979899,696
0.085979899,236
0.085979899,513
0.085979899,173
0.085979899,337
0.085979899,220
0.085979899,453
0.085979899,662
0.085979899,690
0.085979899,364
0.085979899,573
0.085979899,-49
0.085979899,468
0.085979899,707
0.085979899,396
0.085979899,319
0.085979899,259
0.085979899,296
0.085979899,435
0.085979899,232
0.085979899,625
0.085979899,386
0.085979899,706
0.085979899,568
0.085979899,121
0.085979899,235
0.085979899,445
0.085979899,161
0.085979899,210
0.085979899,408
0.085979899,376
0.085979899,3
0.085979899,320
0.085979899,193
0.085979899,558
0.085979899,533
0.085979899,397
0.085979899,354
0.085979899,-136
0.085979899,759
0.085979899,683
0.085979899,134
0.085979899,870
0.085979899,346
0.085979899,361
0.085979899,562
0.085979899,757
0.085979899,350
0.085979899,433
0.085979899,313
0.085979899,549
0.085979899,292
0.085979899,238
0.085979899,-70
0.085979899,456
0.085979899,116
0.085979899,707
0.085979899,622
0.085979899,225
0.085979899,139
0.085979899,335
0.085979899,639
0.085979899,-94
0.085979899,446
0.085979899,400
0.085979899,152
0.085979899,466
0.085979899,455
0.086432161,147
0.086432161,251
0.086432161,288
0.086432161,625
0.086432161,465
0.086432161,-142
0.086432161,323
0.086432161,489
0.086432161,385
0.086432161,382
0.086432161,158
0.086432161,422
0.086432161,709
0.086432161,807
0.086432161,404
0.086432161,330
0.086432161,288
0.086432161,302
0.086432161,466
0.086432161,555
0.086432161,131
0.086432161,643
0.086432161,466
0.086432161,722
0.086432161,472
0.086432161,337
0.086432161,572
0.086432161,268
0.086432161,272
0.086432161,708
0.086432161,580
0.086432161,562
0.086432161,369
0.086432161,607
0.086432161,352
0.086432161,196
0.086432161,276
0.086432161,161
0.086432161,283
0.086432161,235
0.086432161,308
0.086432161,436
0.086432161,332
0.086432161,503
0.086432161,309
0.086432161,296
0.086432161,350
0.086432161,499
0.086432161,655
0.086432161,133
0.086432161,478
0.086432161,174
0.086432161,330
0.086432161,544
0.086432161,583
0.086432161,521
0.086432161,536
0.086432161,657
0.086432161,441
0.086432161,620
0.086432161,108
0.086432161,408
0.086432161,626
0.086432161,658
0.086432161,323
0.086432161,425
0.086432161,388
0.086432161,507
0.086432161,284
0.086432161,367
0.086432161,483
0.086432161,151
0.086432161,289
0.086432161,550
0.086432161,176
0.086432161,45
0.086432161,336
0.086432161,313
0.086432161,398
0.086432161,452
0.086432161,369
0.086432161,549
0.086432161,588
0.086432161,143
0.086432161,232
0.086432161,130
0.086432161,172
0.086432161,173
0.086432161,468
0.086432161,397
0.086432161,398
0.086432161,418
0.086432161,405
0.086432161,135
0.086432161,547
0.086432161,353
0.086432161,368
0.086432161,1021
0.086432161,219
0.086432161,418
0.086884422,473
0.086884422,620
0.086884422,496
0.086884422,113
0.086884422,481
0.086884422,479
0.086884422,751
0.086884422,675
0.086884422,412
0.086884422,477
0.086884422,692
0.086884422,413
0.086884422,336
0.086884422,569
0.086884422,386
0.086884422,566
0.086884422,257
0.086884422,644
0.086884422,339
0.086884422,575
0.086884422,550
0.086884422,288
0.086884422,451
0.086884422,-3
0.086884422,731
