a,sigma,beta,k,u_hat,outcome,delta
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.098275862,0.01,9.8275862,0.2,0.2,increase,0.001138672368232084
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.101724138,0.01,10.172413800000001,0.2,0.2,increase,0.001138046709047922
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.105172414,0.01,10.5172414,0.2,0.2,increase,0.001137462328825771
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.10862069,0.01,10.862069,0.2,0.2,increase,0.0011369277054043647
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.112068966,0.01,11.2068966,0.2,0.2,increase,0.0011364461327641319
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.115517241,0.01,11.551724100000001,0.2,0.2,increase,0.0011360175054515068
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
0.118965517,0.01,11.8965517,0.2,0.2,increase,0.0011356395846694566
